USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
1622,1979,Male,"$25,001 - $50,000",Single (w/kids),High School Diploma,Democrat,No,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,No,No,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,No,Start,Yes,No,Me,Yes,Yes,No,No,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,No,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Rent,Optimist,Dad,No,No,No,No,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes
1623,1984,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Republican,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Art,Try first,Yes,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,,,Yes,Right,No,Yes,No,Yes,A.M.,,End,Yes,No,Me,,,No,,Yes,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,Yes,,Check!,Yes,No,Yes,No,Yes,No,Yes,No,No,No
1625,1995,Male,"under $25,000",Single (no kids),High School Diploma,Democrat,Yes,Yes,No,No,Yes,Yes,Public,Yes,Yes,No,Yes,Yes,Yes,No,Science,Try first,No,No,No,Yes,Receiving,Yes,Yes,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Rent,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes
1626,1980,Female,"$50,000 - $74,999",Married (w/kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,,,,,,,,,No,No,Yes,Yes,No,TMI,No,No,Talk,Technology,,No,Yes,Yes,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Yes!,No,Space,Yes,Online,Yes,Yes,,,,Yes,Yes,Yes,,,No,,,,,,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,,Yes,Yes,No,No,Yes
1627,1951,Female,,Married (w/kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,Yes,,Pragmatist,No,Yes,,,,,,,,,,,,,,,,,Yes,,Yes,Mysterious,No,Yes,Talk,Technology,Yes,,,,,,,Mac,,,,,,,,Online,Yes,No,Yes,Yes,Yay people!,No,No,Yes,Yes,No,No,Yes,,,,,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,No,,,,,Yes,Yes,No,Yes,Yes
1628,1973,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Democrat,No,No,No,Yes,No,No,Public,Yes,No,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,No,No,No,P.M.,Yes,End,No,No,Circumstances,No,Yes,No,No,No,Mysterious,No,Yes,Tunes,People,Yes,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,No,Yes,No,Grrr people,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Own,Pessimist,Mom,No,No,No,No,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
1631,1976,Female,"over $150,000",Married (w/kids),Master's Degree,Republican,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Try first,No,Yes,No,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,No,Start,Yes,Yes,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,No,In-person,Yes,No,,Yes,Grrr people,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,No,No
1632,1995,Male,"$50,000 - $74,999",,Current K-12,Democrat,No,No,No,No,,,Public,,Yes,No,,Yes,No,,,,Yes,No,,No,Receiving,Yes,Yes,,No,Yes,,Odd hours,,,Yes,No,,No,,,,,,,,,,Yes,,,,,Tunes,People,,Yes,,Yes,Yes,Supportive,No,,No,Cautious,No,,,,No,In-person,,No,Yes,,,,,,No,,Yes,No,No,No,No,Yes,No,,Optimist,,No,No,No,,,No,No,No,Yes,,Yes,Yes,,,
1633,1956,Female,,Married (w/kids),Associate's Degree,Republican,Yes,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,No,No,No,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Me,No,No,Yes,No,Yes,TMI,No,Yes,Tunes,People,Yes,No,No,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Own,Optimist,Dad,No,Yes,No,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1634,1979,Female,"over $150,000",Married (no kids),Bachelor's Degree,Democrat,,,No,Yes,Yes,Yes,Public,,,,,,,,,,,,,,,,,,,,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No,,,,Tunes,Technology,No,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,,Yes!,No,Space,No,In-person,No,,,,,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,No,Yes,No,Yes,No,No,Yes
1635,1988,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,No,,,,,,,,No,,,Yes,,,Grrr people,,,,,,,,,,,,,Rent,,,,,,,,,,,,,,Yes,,No,
1636,1984,Female,"$25,001 - $50,000",Domestic Partners (no kids),Bachelor's Degree,Democrat,,,,,,,,,,,Yes,Yes,No,Yes,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,1977,Female,"$50,000 - $74,999",Single (no kids),Doctoral Degree,Democrat,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,,No,Yes,Yes,,P.M.,No,End,,No,,No,,Yes,No,No,Mysterious,No,,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,No,Mac,No,Risk-friendly,,,No,,No,In-person,No,,Yes,No,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1639,1997,Male,"under $25,000",Married (no kids),High School Diploma,Republican,,Yes,No,No,No,Yes,Public,Yes,No,Yes,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Right,No,No,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,Yes,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
1640,1998,Male,"under $25,000",Single (no kids),Current K-12,Democrat,No,No,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,No,Talk,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1641,1936,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Republican,No,Yes,No,No,No,Yes,Private,No,No,No,No,No,No,Yes,Science,Study first,Yes,No,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,No,Yes,No,TMI,No,No,Tunes,Technology,Yes,No,No,No,,Supportive,Yes,Mac,No,Cautious,No,Yes!,Yes,Space,Yes,In-person,No,No,Yes,No,Yay people!,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,No,Check!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,
1642,1987,Male,"$25,001 - $50,000",Single (no kids),Master's Degree,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,,,,,,,,,In-person,Yes,Yes,No,Yes,Yay people!,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes
1644,1972,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Democrat,,,No,Yes,,No,Private,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,Demanding,No,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,
1646,1993,,,Single (no kids),Current Undergraduate,Democrat,No,Yes,No,No,Yes,Yes,Private,No,No,No,No,Yes,Yes,Yes,Art,Study first,Yes,No,Yes,No,Receiving,No,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,,Yes,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,No,Yay people!,No,No,No,,,No,No,No,Yes,No,No,No,Rent,Pessimist,Mom,No,No,No,Yes,Check!,No,No,Yes,No,Yes,No,Only-child,No,Yes,No
1647,1977,Male,"$75,000 - $100,000",Married (no kids),Master's Degree,Democrat,,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,Yes,Mysterious,No,Yes,Talk,People,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
1648,1996,Male,"$50,000 - $74,999",,Current K-12,Republican,,,,,,,,,,,No,Yes,No,Yes,Art,Study first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,No,,No,Yes,No,Yes,Yes,No,,,,,,,,,,No,No,Yes,,,,,,
1650,1996,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,,Yes,No,No,,Yes,Public,No,No,No,,No,Yes,Yes,Science,,,Yes,,,,No,No,Pragmatist,No,Yes,,,,,,Yes,No,Yes,P.M.,Yes,Start,,No,Circumstances,Yes,,No,No,,,,,,,No,,,,,,Yes,PC,,Cautious,No,,No,,Yes,In-person,No,,,,,,,,No,No,Yes,,No,No,No,No,,,,,,,,,,,,,,,,,,,
1651,1956,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,Yes,Talk,Technology,No,No,Yes,No,Yes,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
1652,1971,Female,"over $150,000",Married (w/kids),,Republican,,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
1653,1994,Female,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,,Yes,Demanding,No,Mac,Yes,Cautious,Yes,,Yes,,,In-person,Yes,Yes,No,Yes,Yay people!,No,No,Yes,Yes,Yes,Yes,No,No,Yes,,,No,Rent,Optimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,No,No,Yes,No,No,No
1655,1982,Female,"$50,000 - $74,999",Domestic Partners (no kids),Doctoral Degree,Democrat,No,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,Yes,No,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,No,Yes
1656,1959,Female,"over $150,000",Single (no kids),Doctoral Degree,Republican,,No,No,Yes,No,Yes,Private,Yes,Yes,No,No,No,Yes,Yes,Art,Try first,Yes,Yes,No,No,Receiving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,No,Socialize,Yes,Online,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,No,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,No
1657,1978,Female,"$25,001 - $50,000",Married (w/kids),High School Diploma,Democrat,No,No,No,No,No,Yes,Public,Yes,Yes,No,,Yes,,,,,Yes,No,Yes,No,,,,Pragmatist,No,Yes,,,,,Yes,Yes,Yes,No,A.M.,,,,No,,No,No,No,Yes,No,TMI,No,,Tunes,Technology,Yes,,Yes,No,No,,No,,No,,No,Yes!,No,,No,In-person,,Yes,Yes,,,,,,No,Yes,No,,Yes,No,No,No,Yes,Own,,,No,,Yes,,,,,No,No,Yes,No,Yes,No,Yes,
1658,1954,Male,"over $150,000",Married (w/kids),Master's Degree,Republican,,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,Mysterious,No,Yes,Tunes,People,No,,Yes,,,,,,,,,Umm...,No,Space,No,,,,,,,,,,,,,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,
1659,1976,Female,"$50,000 - $74,999",Married (w/kids),High School Diploma,Republican,No,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,Yes,,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,No,Yes,TMI,Yes,No,Talk,Technology,No,Yes,Yes,Yes,No,,No,Mac,Yes,Cautious,No,,No,,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,No,Yes
1660,1942,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Democrat,Yes,No,No,No,,,,No,Yes,No,No,No,No,Yes,Science,Study first,,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,,,Yes,Right,No,,No,No,,Yes,End,,Yes,Me,,Yes,Yes,,Yes,,,No,Talk,People,No,No,Yes,Yes,Yes,Supportive,,PC,Yes,,No,Yes!,No,Space,No,Online,No,Yes,Yes,No,Grrr people,,No,No,,Yes,No,No,No,Yes,No,Yes,,Own,,Mom,,Yes,No,No,,Yes,No,,Yes,,Yes,Yes,,,No
1661,NA,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,Republican,,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,Mysterious,No,Yes,Talk,People,Yes,No,No,No,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1662,1978,Female,"$50,000 - $74,999",Married (w/kids),,Republican,,Yes,No,No,No,No,Private,,No,No,No,,No,Yes,,,Yes,,Yes,,Giving,Yes,Yes,,No,Yes,,Standard hours,,,Yes,No,Yes,,P.M.,,End,,,,,,Yes,No,Yes,,No,Yes,Tunes,Technology,Yes,,Yes,No,Yes,,,Mac,,Cautious,,Yes!,No,,Yes,,,No,Yes,Yes,,Yes,No,No,Yes,,Yes,,No,,,Yes,No,Own,Optimist,,Yes,Yes,Yes,,,Yes,,,Yes,,,Yes,,Yes,Yes
1663,1983,Male,"under $25,000",Single (no kids),Bachelor's Degree,Republican,,,No,,,,,Yes,,,,,,,,Try first,,No,,,,No,No,Pragmatist,Yes,,Cool headed,Odd hours,No,Right,,Yes,,No,P.M.,,Start,Yes,No,,,No,No,Yes,No,Mysterious,Yes,No,Talk,Technology,No,,,,Yes,Supportive,No,,Yes,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,,,No,,,,,No,No,,,No,No,Yes,Rent,,Mom,No,No,,Yes,Check!,No,No,No,No,No,Yes,Yes,,,
1664,1996,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,No,No,No,No,No,Yes,Public,No,No,No,No,Yes,Yes,Yes,Science,Study first,No,No,No,No,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,No,No,No,Yes,A.M.,No,End,No,Yes,Me,No,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,No,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,No,No,No,Yes,No,Yes,Yes,No,No,Yes
1665,1996,Male,"$100,001 - $150,000",,Current K-12,Democrat,,,,,,No,Private,,No,,No,,Yes,,,,Yes,No,,,,,,,,Yes,Hot headed,Standard hours,,,,,No,Yes,,,,Yes,No,,,,No,No,,,Yes,,Tunes,People,Yes,,No,,No,Demanding,No,Mac,,,,,,,,,,,,No,Grrr people,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,
1666,1956,Male,"$50,000 - $74,999",Married (w/kids),Current K-12,Democrat,,,,,Yes,Yes,Public,Yes,,,,,No,,,Try first,Yes,Yes,Yes,No,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,A.M.,Yes,End,Yes,Yes,Circumstances,No,No,Yes,Yes,Yes,Mysterious,,No,,,,,,,,,,,,Cautious,,Yes!,No,Space,No,Online,No,,,,Yay people!,Yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,
1667,1985,Female,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,No,Yes,No,No,No,Yes,Public,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,No,Yes,No,No,Receiving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,Yes,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,No,No,Circumstances,Yes,Yes,No,No,Yes,TMI,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,No,No,No,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
1669,1958,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Republican,Yes,No,No,Yes,Yes,Yes,Public,No,No,No,No,No,Yes,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,Yes,Right,No,Yes,No,No,A.M.,No,Start,No,No,Circumstances,No,Yes,No,Yes,Yes,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,No,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,No,Grrr people,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No
1670,1983,Male,"$100,001 - $150,000",Married (w/kids),Current Undergraduate,Democrat,Yes,Yes,No,Yes,No,Yes,,No,,,,Yes,,,,,Yes,Yes,,No,Receiving,No,No,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,,,,,,,,,,Yes,,No,,,Yes,,Talk,,No,No,,No,,,No,Mac,,,No,Yes!,No,Socialize,No,,,Yes,Yes,Yes,Yay people!,,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Rent,Optimist,Mom,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
1671,NA,Female,,,,Democrat,,No,Yes,No,No,No,Public,No,Yes,No,Yes,Yes,Yes,No,Art,Try first,Yes,No,No,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Yes!,Yes,Socialize,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
1672,1970,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,No,Yes,No,Yes,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,No,Yes,TMI,Yes,Yes,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Own,Pessimist,,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
